NOC,Sport,Year,Athletes
SWE,Athletics,1936,44
SWE,Athletics,1948,57
SWE,Athletics,1952,57
SWE,Athletics,1956,20
SWE,Athletics,1960,32
SWE,Athletics,1964,18
SWE,Athletics,1968,25
SWE,Athletics,1972,32
SWE,Athletics,1976,20
SWE,Athletics,1980,21
SWE,Athletics,1984,30
SWE,Athletics,1988,13
SWE,Athletics,1992,20
SWE,Athletics,1996,22
SWE,Athletics,2000,14
SWE,Athletics,2004,13
SWE,Athletics,2008,13
SWE,Athletics,2012,9
SWE,Athletics,2016,15
SWE,Athletics,2020,21
SWE,Athletics,2024,23
SWE,Swimming,1900,3
SWE,Swimming,1906,10
SWE,Swimming,1908,19
SWE,Swimming,1912,32
SWE,Swimming,1920,27
SWE,Swimming,1924,28
SWE,Swimming,1928,14
SWE,Swimming,1932,3
SWE,Swimming,1936,6
SWE,Swimming,1948,20
SWE,Swimming,1952,21
SWE,Swimming,1956,10
SWE,Swimming,1960,25
SWE,Swimming,1964,24
SWE,Swimming,1968,44
SWE,Swimming,1972,41
SWE,Swimming,1976,44
SWE,Swimming,1980,51
SWE,Swimming,1984,57
SWE,Swimming,1988,38
SWE,Swimming,1992,34
SWE,Swimming,1996,37
SWE,Swimming,2000,35
SWE,Swimming,2004,27
SWE,Swimming,2008,41
SWE,Swimming,2012,24
SWE,Swimming,2016,29
SWE,Swimming,2020,27
SWE,Swimming,2024,34
SWE,Badminton,1992,10
SWE,Badminton,1996,13
SWE,Badminton,2000,6
SWE,Badminton,2004,3
SWE,Badminton,2008,1
SWE,Badminton,2012,1
SWE,Badminton,2016,1
SWE,Badminton,2020,1
SWE,Sailing,1908,13
SWE,Sailing,1912,41
SWE,Sailing,1920,11
SWE,Sailing,1924,4
SWE,Sailing,1928,11
SWE,Sailing,1932,7
SWE,Sailing,1936,15
SWE,Sailing,1948,13
SWE,Sailing,1952,14
SWE,Sailing,1956,7
SWE,Sailing,1960,11
SWE,Sailing,1964,11
SWE,Sailing,1968,14
SWE,Sailing,1972,14
SWE,Sailing,1976,13
SWE,Sailing,1980,10
SWE,Sailing,1984,13
SWE,Sailing,1988,15
SWE,Sailing,1992,15
SWE,Sailing,1996,15
SWE,Sailing,2000,17
SWE,Sailing,2004,10
SWE,Sailing,2008,11
SWE,Sailing,2012,14
SWE,Sailing,2016,7
SWE,Sailing,2020,9
SWE,Sailing,2024,8
SWE,Gymnastics,1896,1
SWE,Gymnastics,1908,37
SWE,Gymnastics,1912,24
SWE,Gymnastics,1920,24
SWE,Gymnastics,1948,8
SWE,Gymnastics,1952,112
SWE,Gymnastics,1956,56
SWE,Gymnastics,1960,84
SWE,Gymnastics,1964,57
SWE,Gymnastics,1968,36
SWE,Gymnastics,1972,5
SWE,Gymnastics,1980,5
SWE,Gymnastics,1984,12
SWE,Gymnastics,1988,7
SWE,Gymnastics,1992,7
SWE,Gymnastics,2004,5
SWE,Gymnastics,2012,4
SWE,Gymnastics,2016,4
SWE,Art Competitions,1932,31
SWE,Art Competitions,1936,22
SWE,Art Competitions,1948,7
SWE,Handball,1972,16
SWE,Handball,1984,15
SWE,Handball,1988,14
SWE,Handball,1992,16
SWE,Handball,1996,16
SWE,Handball,2000,15
SWE,Handball,2008,15
SWE,Handball,2012,29
SWE,Handball,2016,30
SWE,Handball,2020,30
SWE,Handball,2024,33
SWE,Weightlifting,1906,1
SWE,Weightlifting,1920,6
SWE,Weightlifting,1924,5
SWE,Weightlifting,1928,2
SWE,Weightlifting,1936,2
SWE,Weightlifting,1948,4
SWE,Weightlifting,1952,7
SWE,Weightlifting,1956,1
SWE,Weightlifting,1960,1
SWE,Weightlifting,1964,3
SWE,Weightlifting,1968,2
SWE,Weightlifting,1972,2
SWE,Weightlifting,1976,5
SWE,Weightlifting,1980,6
SWE,Weightlifting,1984,6
SWE,Weightlifting,1988,3
SWE,Weightlifting,1992,5
SWE,Weightlifting,1996,2
SWE,Weightlifting,2016,1
SWE,Weightlifting,2020,1
SWE,Wrestling,1908,10
SWE,Wrestling,1912,34
SWE,Wrestling,1920,15
SWE,Wrestling,1924,18
SWE,Wrestling,1928,9
SWE,Wrestling,1932,14
SWE,Wrestling,1936,14
SWE,Wrestling,1948,16
SWE,Wrestling,1952,16
SWE,Wrestling,1956,12
SWE,Wrestling,1960,14
SWE,Wrestling,1964,9
SWE,Wrestling,1968,8
SWE,Wrestling,1972,9
SWE,Wrestling,1976,10
SWE,Wrestling,1980,9
SWE,Wrestling,1984,14
SWE,Wrestling,1988,10
SWE,Wrestling,1992,8
SWE,Wrestling,1996,7
SWE,Wrestling,2000,5
SWE,Wrestling,2004,7
SWE,Wrestling,2008,5
SWE,Wrestling,2012,6
SWE,Wrestling,2016,7
SWE,Wrestling,2020,3
SWE,Wrestling,2024,2
SWE,Water Polo,1908,7
SWE,Water Polo,1912,7
SWE,Water Polo,1920,10
SWE,Water Polo,1924,8
SWE,Water Polo,1936,10
SWE,Water Polo,1948,10
SWE,Water Polo,1952,8
SWE,Water Polo,1980,11
SWE,Rowing,1912,33
SWE,Rowing,1920,6
SWE,Rowing,1936,5
SWE,Rowing,1948,3
SWE,Rowing,1952,16
SWE,Rowing,1956,14
SWE,Rowing,1960,20
SWE,Rowing,1972,1
SWE,Rowing,1976,3
SWE,Rowing,1980,7
SWE,Rowing,1984,8
SWE,Rowing,1988,8
SWE,Rowing,1992,7
SWE,Rowing,1996,9
SWE,Rowing,2000,3
SWE,Rowing,2004,1
SWE,Rowing,2008,2
SWE,Rowing,2012,2
SWE,Rowing,2016,1
SWE,Rowing,2020,1
SWE,Fencing,1900,1
SWE,Fencing,1906,3
SWE,Fencing,1908,11
SWE,Fencing,1912,28
SWE,Fencing,1920,16
SWE,Fencing,1924,12
SWE,Fencing,1928,12
SWE,Fencing,1932,3
SWE,Fencing,1936,22
SWE,Fencing,1948,12
SWE,Fencing,1952,18
SWE,Fencing,1956,8
SWE,Fencing,1960,13
SWE,Fencing,1964,10
SWE,Fencing,1968,9
SWE,Fencing,1972,10
SWE,Fencing,1976,10
SWE,Fencing,1980,9
SWE,Fencing,1984,9
SWE,Fencing,1988,17
SWE,Fencing,1992,9
SWE,Fencing,1996,2
SWE,Fencing,2000,1
SWE,Fencing,2008,1
SWE,Equestrianism,1912,24
SWE,Equestrianism,1920,30
SWE,Equestrianism,1924,20
SWE,Equestrianism,1928,18
SWE,Equestrianism,1932,18
SWE,Equestrianism,1936,18
SWE,Equestrianism,1948,18
SWE,Equestrianism,1952,18
SWE,Equestrianism,1956,18
SWE,Equestrianism,1960,16
SWE,Equestrianism,1964,6
SWE,Equestrianism,1972,8
SWE,Equestrianism,1976,1
SWE,Equestrianism,1984,15
SWE,Equestrianism,1988,8
SWE,Equestrianism,1992,24
SWE,Equestrianism,1996,21
SWE,Equestrianism,2000,16
SWE,Equestrianism,2004,22
SWE,Equestrianism,2008,24
SWE,Equestrianism,2012,24
SWE,Equestrianism,2016,24
SWE,Shooting,1906,16
SWE,Shooting,1908,55
SWE,Shooting,1912,148
SWE,Shooting,1920,79
SWE,Shooting,1924,42
SWE,Shooting,1932,3
SWE,Shooting,1936,9
SWE,Shooting,1948,12
SWE,Shooting,1952,14
SWE,Shooting,1956,12
SWE,Shooting,1960,12
SWE,Shooting,1964,10
SWE,Shooting,1968,13
SWE,Shooting,1972,13
SWE,Shooting,1976,13
SWE,Shooting,1980,11
SWE,Shooting,1984,20
SWE,Shooting,1988,21
SWE,Shooting,1992,12
SWE,Shooting,1996,6
SWE,Shooting,2000,12
SWE,Shooting,2004,11
SWE,Shooting,2008,2
SWE,Shooting,2012,4
SWE,Shooting,2016,3
SWE,Shooting,2020,1
SWE,Shooting,2024,11
SWE,Boxing,1924,5
SWE,Boxing,1928,8
SWE,Boxing,1932,3
SWE,Boxing,1936,4
SWE,Boxing,1948,4
SWE,Boxing,1952,7
SWE,Boxing,1956,3
SWE,Boxing,1960,2
SWE,Boxing,1968,2
SWE,Boxing,1972,2
SWE,Boxing,1976,3
SWE,Boxing,1980,6
SWE,Boxing,1984,6
SWE,Boxing,1988,6
SWE,Boxing,1992,3
SWE,Boxing,1996,6
SWE,Boxing,2004,1
SWE,Boxing,2008,2
SWE,Boxing,2012,3
SWE,Boxing,2016,1
SWE,Boxing,2020,2
SWE,Boxing,2024,2
SWE,Taekwondo,2000,2
SWE,Taekwondo,2008,2
SWE,Taekwondo,2012,2
SWE,Taekwondo,2016,2
SWE,Cycling,1906,4
SWE,Cycling,1908,7
SWE,Cycling,1912,24
SWE,Cycling,1920,8
SWE,Cycling,1924,8
SWE,Cycling,1928,8
SWE,Cycling,1932,7
SWE,Cycling,1936,9
SWE,Cycling,1948,8
SWE,Cycling,1952,12
SWE,Cycling,1956,8
SWE,Cycling,1960,8
SWE,Cycling,1964,8
SWE,Cycling,1968,14
SWE,Cycling,1972,8
SWE,Cycling,1976,8
SWE,Cycling,1980,8
SWE,Cycling,1984,12
SWE,Cycling,1988,10
SWE,Cycling,1992,10
SWE,Cycling,1996,8
SWE,Cycling,2000,6
SWE,Cycling,2004,11
SWE,Cycling,2008,11
SWE,Cycling,2012,8
SWE,Cycling,2016,4
SWE,Diving,1906,11
SWE,Diving,1908,12
SWE,Diving,1912,43
SWE,Diving,1920,16
SWE,Diving,1924,14
SWE,Diving,1928,8
SWE,Diving,1932,1
SWE,Diving,1936,3
SWE,Diving,1948,3
SWE,Diving,1952,4
SWE,Diving,1956,3
SWE,Diving,1960,5
SWE,Diving,1964,2
SWE,Diving,1968,2
SWE,Diving,1972,3
SWE,Diving,1976,5
SWE,Diving,1980,3
SWE,Diving,1984,2
SWE,Diving,1988,2
SWE,Diving,1992,1
SWE,Diving,1996,4
SWE,Diving,2000,1
SWE,Diving,2004,1
SWE,Diving,2008,2
SWE,Diving,2012,2
SWE,Diving,2020,1
SWE,Diving,2024,1
SWE,Canoeing,1936,9
SWE,Canoeing,1948,13
SWE,Canoeing,1952,13
SWE,Canoeing,1956,8
SWE,Canoeing,1960,9
SWE,Canoeing,1964,11
SWE,Canoeing,1968,11
SWE,Canoeing,1972,10
SWE,Canoeing,1976,16
SWE,Canoeing,1980,19
SWE,Canoeing,1984,19
SWE,Canoeing,1988,17
SWE,Canoeing,1992,19
SWE,Canoeing,1996,17
SWE,Canoeing,2000,13
SWE,Canoeing,2004,7
SWE,Canoeing,2008,5
SWE,Canoeing,2012,7
SWE,Canoeing,2016,6
SWE,Tennis,1908,6
SWE,Tennis,1912,50
SWE,Tennis,1920,17
SWE,Tennis,1924,12
SWE,Tennis,1988,5
SWE,Tennis,1992,8
SWE,Tennis,1996,5
SWE,Tennis,2000,6
SWE,Tennis,2004,6
SWE,Tennis,2008,8
SWE,Tennis,2012,5
SWE,Tennis,2016,1
SWE,Tennis,2020,1
SWE,Modern Pentathlon,1912,12
SWE,Modern Pentathlon,1920,4
SWE,Modern Pentathlon,1924,4
SWE,Modern Pentathlon,1928,3
SWE,Modern Pentathlon,1932,3
SWE,Modern Pentathlon,1936,3
SWE,Modern Pentathlon,1948,3
SWE,Modern Pentathlon,1952,6
SWE,Modern Pentathlon,1956,6
SWE,Modern Pentathlon,1960,6
SWE,Modern Pentathlon,1964,6
SWE,Modern Pentathlon,1968,6
SWE,Modern Pentathlon,1972,6
SWE,Modern Pentathlon,1976,6
SWE,Modern Pentathlon,1980,6
SWE,Modern Pentathlon,1984,6
SWE,Modern Pentathlon,1988,6
SWE,Modern Pentathlon,1992,6
SWE,Modern Pentathlon,1996,1
SWE,Modern Pentathlon,2000,2
SWE,Modern Pentathlon,2004,1
SWE,Modern Pentathlon,2024,1
SWE,Golf,2016,4
SWE,Golf,2020,4
SWE,Golf,2024,4
SWE,Archery,1972,5
SWE,Archery,1976,4
SWE,Archery,1980,3
SWE,Archery,1984,5
SWE,Archery,1988,12
SWE,Archery,1992,6
SWE,Archery,1996,12
SWE,Archery,2000,12
SWE,Archery,2004,6
SWE,Archery,2008,1
SWE,Archery,2012,1
SWE,Archery,2016,1
SWE,Archery,2020,1
SWE,Volleyball,1988,12
SWE,Synchronized Swimming,1988,1
SWE,Table Tennis,1988,7
SWE,Table Tennis,1992,10
SWE,Table Tennis,1996,11
SWE,Table Tennis,2000,11
SWE,Table Tennis,2004,5
SWE,Table Tennis,2008,5
SWE,Table Tennis,2012,5
SWE,Table Tennis,2016,7
SWE,Table Tennis,2020,7
SWE,Table Tennis,2024,12
SWE,Rhythmic Gymnastics,1984,1
SWE,Beach Volleyball,1996,2
SWE,Beach Volleyball,2000,2
SWE,Beach Volleyball,2004,2
SWE,Beach Volleyball,2024,2
SWE,Triathlon,2000,1
SWE,Triathlon,2008,1
SWE,Triathlon,2012,1
SWE,Triathlon,2016,1
SWE,Triathlon,2024,1
SWE,Ice Hockey,1920,11
SWE,Figure Skating,1908,4
SWE,Figure Skating,1920,4
SWE,Cycling Road,2024,2
SWE,Artistic Gymnastics,2020,8
SWE,Canoe Slalom,2020,1
SWE,Canoe Slalom,2024,2
SWE,Canoe Sprint,2020,3
SWE,Canoe Sprint,2024,5
SWE,Equestrian,2020,23
SWE,Equestrian,2024,22
SWE,Skateboarding,2020,1
SWE,Skateboarding,2024,1
SWE,Cycling Mountain Bike,2020,1
SWE,Cycling Mountain Bike,2024,1
SWE,"Marathon Swimming, Swimming",2024,4
SRI,Judo,2016,1
SRI,Judo,2020,1
SRI,Athletics,1948,6
SRI,Athletics,1952,1
SRI,Athletics,1956,1
SRI,Athletics,1960,1
SRI,Athletics,1964,2
SRI,Athletics,1968,1
SRI,Athletics,1972,5
SRI,Athletics,1980,4
SRI,Athletics,1988,2
SRI,Athletics,1992,10
SRI,Athletics,1996,6
SRI,Athletics,2000,17
SRI,Athletics,2004,4
SRI,Athletics,2008,2
SRI,Athletics,2012,2
SRI,Athletics,2016,3
SRI,Athletics,2020,2
SRI,Athletics,2024,3
SRI,Swimming,1952,3
SRI,Swimming,1960,1
SRI,Swimming,1984,3
SRI,Swimming,1988,5
SRI,Swimming,1992,3
SRI,Swimming,2000,2
SRI,Swimming,2004,2
SRI,Swimming,2008,2
SRI,Swimming,2012,2
SRI,Swimming,2016,2
SRI,Swimming,2020,2
SRI,Swimming,2024,2
SRI,Badminton,1992,1
SRI,Badminton,2008,1
SRI,Badminton,2012,2
SRI,Badminton,2016,1
SRI,Badminton,2020,1
SRI,Badminton,2024,1
SRI,Sailing,1968,1
SRI,Sailing,1984,2
SRI,Sailing,2000,1
SRI,Weightlifting,1984,1
SRI,Weightlifting,1992,1
SRI,Weightlifting,2008,1
SRI,Weightlifting,2016,1
SRI,Wrestling,1964,1
SRI,Shooting,1964,2
SRI,Shooting,1972,1
SRI,Shooting,1988,2
SRI,Shooting,1992,1
SRI,Shooting,1996,4
SRI,Shooting,2000,4
SRI,Shooting,2004,2
SRI,Shooting,2008,2
SRI,Shooting,2012,2
SRI,Shooting,2016,2
SRI,Shooting,2020,1
SRI,Boxing,1948,4
SRI,Boxing,1952,2
SRI,Boxing,1956,2
SRI,Boxing,1960,2
SRI,Boxing,1964,2
SRI,Boxing,1968,1
SRI,Boxing,2008,1
SRI,Cycling,1960,1
SRI,Diving,1952,1
SRI,Diving,1996,1
SRI,Artistic Gymnastics,2020,5
SRI,Equestrian,2020,1
ARM,Judo,1996,1
ARM,Judo,2000,1
ARM,Judo,2004,1
ARM,Judo,2008,2
ARM,Judo,2012,2
ARM,Judo,2016,1
ARM,Judo,2020,1
ARM,Athletics,1996,2
ARM,Athletics,2000,3
ARM,Athletics,2004,2
ARM,Athletics,2008,2
ARM,Athletics,2012,4
ARM,Athletics,2016,5
ARM,Athletics,2020,1
ARM,Athletics,2024,1
ARM,Swimming,1996,1
ARM,Swimming,2000,2
ARM,Swimming,2004,1
ARM,Swimming,2008,1
ARM,Swimming,2012,2
ARM,Swimming,2016,1
ARM,Swimming,2020,3
ARM,Swimming,2024,2
ARM,Gymnastics,1996,7
ARM,Gymnastics,2012,7
ARM,Gymnastics,2016,6
ARM,Weightlifting,1996,10
ARM,Weightlifting,2000,4
ARM,Weightlifting,2004,4
ARM,Weightlifting,2008,6
ARM,Weightlifting,2012,5
ARM,Weightlifting,2016,7
ARM,Weightlifting,2020,2
ARM,Weightlifting,2024,3
ARM,Wrestling,1996,8
ARM,Wrestling,2000,8
ARM,Wrestling,2004,7
ARM,Wrestling,2008,9
ARM,Wrestling,2012,7
ARM,Wrestling,2016,8
ARM,Wrestling,2020,6
ARM,Wrestling,2024,5
ARM,Shooting,1996,1
ARM,Shooting,2000,1
ARM,Shooting,2004,2
ARM,Shooting,2008,2
ARM,Shooting,2012,2
ARM,Shooting,2016,1
ARM,Shooting,2020,1
ARM,Shooting,2024,1
ARM,Boxing,1996,4
ARM,Boxing,2000,3
ARM,Boxing,2004,1
ARM,Boxing,2008,4
ARM,Boxing,2012,1
ARM,Boxing,2016,5
ARM,Boxing,2020,3
ARM,Boxing,2024,1
ARM,Taekwondo,2012,1
ARM,Cycling,1996,1
ARM,Diving,1996,2
ARM,Diving,2000,1
ARM,Canoeing,2000,2
ARM,Tennis,1996,1
ARM,Tennis,2000,1
ARM,Tennis,2004,1
ARM,Artistic Gymnastics,2020,2
ARM,Artistic Gymnastics,2024,4
CIV,Judo,1984,2
CIV,Judo,1992,2
CIV,Judo,1996,2
CIV,Judo,2000,3
CIV,Judo,2012,1
CIV,Judo,2016,1
CIV,Judo,2020,1
CIV,Judo,2024,1
CIV,Football,2008,16
CIV,Football,2020,21
CIV,Athletics,1964,7
CIV,Athletics,1968,8
CIV,Athletics,1972,8
CIV,Athletics,1976,11
CIV,Athletics,1984,9
CIV,Athletics,1988,10
CIV,Athletics,1992,14
CIV,Athletics,1996,7
CIV,Athletics,2000,12
CIV,Athletics,2004,2
CIV,Athletics,2008,1
CIV,Athletics,2012,4
CIV,Athletics,2016,7
CIV,Athletics,2020,4
CIV,Athletics,2024,12
CIV,Swimming,2000,1
CIV,Swimming,2004,2
CIV,Swimming,2008,1
CIV,Swimming,2012,2
CIV,Swimming,2016,2
CIV,Swimming,2020,1
CIV,Handball,1988,14
CIV,Wrestling,2000,1
CIV,Wrestling,2012,1
CIV,Rowing,2020,1
CIV,Fencing,2016,1
CIV,Fencing,2024,2
CIV,Boxing,1964,3
CIV,Boxing,1984,3
CIV,Boxing,1988,2
CIV,Taekwondo,2000,1
CIV,Taekwondo,2004,1
CIV,Taekwondo,2008,2
CIV,Taekwondo,2012,1
CIV,Taekwondo,2016,3
CIV,Taekwondo,2020,4
CIV,Taekwondo,2024,3
CIV,Canoeing,1968,3
CIV,Canoeing,1972,5
CIV,Canoeing,1984,4
CIV,Canoeing,1988,2
CIV,Canoeing,1992,2
CIV,Canoeing,1996,2
CIV,Canoeing,2008,2
CIV,Tennis,1988,1
CIV,Tennis,1996,2
CIV,Archery,2012,1
CIV,Archery,2016,1
KEN,Judo,1988,4
KEN,Judo,1992,3
KEN,Judo,2016,1
KEN,Judo,2024,1
KEN,Athletics,1956,12
KEN,Athletics,1960,8
KEN,Athletics,1964,15
KEN,Athletics,1968,29
KEN,Athletics,1972,33
KEN,Athletics,1984,38
KEN,Athletics,1988,43
KEN,Athletics,1992,43
KEN,Athletics,1996,45
KEN,Athletics,2000,39
KEN,Athletics,2004,31
KEN,Athletics,2008,37
KEN,Athletics,2012,45
KEN,Athletics,2016,48
KEN,Athletics,2020,42
KEN,Athletics,2024,47
KEN,Swimming,1956,1
KEN,Swimming,2000,2
KEN,Swimming,2004,2
KEN,Swimming,2008,3
KEN,Swimming,2012,3
KEN,Swimming,2016,2
KEN,Swimming,2020,2
KEN,Swimming,2024,2
KEN,Sailing,1960,3
KEN,Sailing,1964,1
KEN,Weightlifting,1984,1
KEN,Weightlifting,1988,4
KEN,Weightlifting,1992,1
KEN,Weightlifting,1996,1
KEN,Weightlifting,2012,1
KEN,Weightlifting,2016,1
KEN,Wrestling,1988,7
KEN,Hockey,1956,14
KEN,Hockey,1960,16
KEN,Hockey,1964,16
KEN,Hockey,1968,14
KEN,Hockey,1972,18
KEN,Hockey,1984,16
KEN,Hockey,1988,16
KEN,Rowing,2004,1
KEN,Rowing,2008,1
KEN,Fencing,2024,1
KEN,Shooting,1956,4
KEN,Shooting,1960,3
KEN,Shooting,1964,4
KEN,Shooting,1968,3
KEN,Shooting,1972,10
KEN,Shooting,1984,2
KEN,Shooting,1988,2
KEN,Shooting,1992,3
KEN,Shooting,1996,1
KEN,Boxing,1964,5
KEN,Boxing,1968,4
KEN,Boxing,1972,8
KEN,Boxing,1984,10
KEN,Boxing,1988,12
KEN,Boxing,1992,5
KEN,Boxing,1996,5
KEN,Boxing,2000,4
KEN,Boxing,2008,4
KEN,Boxing,2012,2
KEN,Boxing,2016,3
KEN,Boxing,2020,4
KEN,Taekwondo,2008,2
KEN,Taekwondo,2020,1
KEN,Cycling,2000,1
KEN,Archery,1996,2
KEN,Archery,2000,1
KEN,Archery,2016,1
KEN,Volleyball,2000,12
KEN,Volleyball,2004,12
KEN,Volleyball,2020,12
KEN,Volleyball,2024,13
KEN,Rugby Sevens,2016,24
KEN,Rugby Sevens,2020,26
KEN,Rugby Sevens,2024,13
KEN,Beach Volleyball,2020,2
BEN,Judo,1988,1
BEN,Judo,2012,1
BEN,Judo,2016,1
BEN,Judo,2020,1
BEN,Judo,2024,1
BEN,Athletics,1972,1
BEN,Athletics,1980,10
BEN,Athletics,1988,9
BEN,Athletics,1992,5
BEN,Athletics,1996,7
BEN,Athletics,2000,2
BEN,Athletics,2004,2
BEN,Athletics,2008,2
BEN,Athletics,2012,2
BEN,Athletics,2016,2
BEN,Athletics,2020,3
BEN,Athletics,2024,2
BEN,Swimming,2004,2
BEN,Swimming,2008,2
BEN,Swimming,2012,1
BEN,Swimming,2016,2
BEN,Swimming,2020,2
BEN,Swimming,2024,2
BEN,Rowing,2020,1
BEN,Fencing,2016,1
BEN,Boxing,1972,2
BEN,Boxing,1980,7
BEN,Boxing,1984,3
BEN,Boxing,2012,1
BEN,Taekwondo,2000,1
BEN,Taekwondo,2008,1
BEN,Cycling,1992,2
BEN,Tennis,2000,1
GBR,Basketball,1948,13
GBR,Basketball,2012,24
GBR,Judo,1964,4
GBR,Judo,1972,6
GBR,Judo,1976,6
GBR,Judo,1980,8
GBR,Judo,1984,8
GBR,Judo,1988,7
GBR,Judo,1992,14
GBR,Judo,1996,13
GBR,Judo,2000,9
GBR,Judo,2004,8
GBR,Judo,2008,7
GBR,Judo,2012,14
GBR,Judo,2016,7
GBR,Judo,2020,6
GBR,Judo,2024,5
GBR,Football,1900,12
GBR,Football,1906,8
GBR,Football,1908,11
GBR,Football,1912,14
GBR,Football,1920,11
GBR,Football,1936,15
GBR,Football,1948,19
GBR,Football,1952,11
GBR,Football,1956,12
GBR,Football,1960,15
GBR,Football,2012,33
GBR,Football,2020,22
GBR,Tug-Of-War,1908,24
GBR,Tug-Of-War,1912,8
GBR,Tug-Of-War,1920,8
GBR,Athletics,1896,7
GBR,Athletics,1900,19
GBR,Athletics,1904,3
GBR,Athletics,1906,36
GBR,Athletics,1908,186
GBR,Athletics,1912,111
GBR,Athletics,1920,77
GBR,Athletics,1924,87
GBR,Athletics,1928,65
GBR,Athletics,1932,38
GBR,Athletics,1936,63
GBR,Athletics,1948,94
GBR,Athletics,1952,80
GBR,Athletics,1956,75
GBR,Athletics,1960,80
GBR,Athletics,1964,82
GBR,Athletics,1968,82
GBR,Athletics,1972,90
GBR,Athletics,1976,66
GBR,Athletics,1980,80
GBR,Athletics,1984,103
GBR,Athletics,1988,122
GBR,Athletics,1992,105
GBR,Athletics,1996,93
GBR,Athletics,2000,88
GBR,Athletics,2004,67
GBR,Athletics,2008,71
GBR,Athletics,2012,88
GBR,Athletics,2016,86
GBR,Athletics,2020,99
GBR,Athletics,2024,93
GBR,Swimming,1900,14
GBR,Swimming,1906,14
GBR,Swimming,1908,38
GBR,Swimming,1912,32
GBR,Swimming,1920,36
GBR,Swimming,1924,36
GBR,Swimming,1928,28
GBR,Swimming,1932,23
GBR,Swimming,1936,29
GBR,Swimming,1948,35
GBR,Swimming,1952,29
GBR,Swimming,1956,26
GBR,Swimming,1960,38
GBR,Swimming,1964,47
GBR,Swimming,1968,64
GBR,Swimming,1972,78
GBR,Swimming,1976,74
GBR,Swimming,1980,66
GBR,Swimming,1984,69
GBR,Swimming,1988,74
GBR,Swimming,1992,65
GBR,Swimming,1996,52
GBR,Swimming,2000,60
GBR,Swimming,2004,57
GBR,Swimming,2008,72
GBR,Swimming,2012,81
GBR,Swimming,2016,54
GBR,Swimming,2020,64
GBR,Swimming,2024,71
GBR,Badminton,1992,12
GBR,Badminton,1996,22
GBR,Badminton,2000,16
GBR,Badminton,2004,13
GBR,Badminton,2008,8
GBR,Badminton,2012,4
GBR,Badminton,2016,8
GBR,Badminton,2020,8
GBR,Badminton,2024,3
GBR,Sailing,1900,18
GBR,Sailing,1908,39
GBR,Sailing,1920,6
GBR,Sailing,1924,6
GBR,Sailing,1928,8
GBR,Sailing,1932,3
GBR,Sailing,1936,14
GBR,Sailing,1948,12
GBR,Sailing,1952,14
GBR,Sailing,1956,12
GBR,Sailing,1960,11
GBR,Sailing,1964,9
GBR,Sailing,1968,11
GBR,Sailing,1972,13
GBR,Sailing,1976,12
GBR,Sailing,1984,13
GBR,Sailing,1988,15
GBR,Sailing,1992,17
GBR,Sailing,1996,16
GBR,Sailing,2000,16
GBR,Sailing,2004,18
GBR,Sailing,2008,18
GBR,Sailing,2012,16
GBR,Sailing,2016,15
GBR,Sailing,2020,15
GBR,Sailing,2024,14
GBR,Gymnastics,1896,1
GBR,Gymnastics,1900,4
GBR,Gymnastics,1906,4
GBR,Gymnastics,1908,65
GBR,Gymnastics,1912,29
GBR,Gymnastics,1920,27
GBR,Gymnastics,1924,72
GBR,Gymnastics,1928,66
GBR,Gymnastics,1936,8
GBR,Gymnastics,1948,72
GBR,Gymnastics,1952,104
GBR,Gymnastics,1956,19
GBR,Gymnastics,1960,84
GBR,Gymnastics,1964,24
GBR,Gymnastics,1968,24
GBR,Gymnastics,1972,57
GBR,Gymnastics,1976,36
GBR,Gymnastics,1980,36
GBR,Gymnastics,1984,84
GBR,Gymnastics,1988,24
GBR,Gymnastics,1992,58
GBR,Gymnastics,1996,24
GBR,Gymnastics,2000,39
GBR,Gymnastics,2004,32
GBR,Gymnastics,2008,39
GBR,Gymnastics,2012,48
GBR,Gymnastics,2016,47
GBR,Art Competitions,1912,3
GBR,Art Competitions,1920,1
GBR,Art Competitions,1924,11
GBR,Art Competitions,1928,45
GBR,Art Competitions,1932,36
GBR,Art Competitions,1948,111
GBR,Handball,2012,28
GBR,Weightlifting,1896,2
GBR,Weightlifting,1920,2
GBR,Weightlifting,1924,10
GBR,Weightlifting,1928,5
GBR,Weightlifting,1936,5
GBR,Weightlifting,1948,10
GBR,Weightlifting,1952,5
GBR,Weightlifting,1956,5
GBR,Weightlifting,1960,7
GBR,Weightlifting,1964,5
GBR,Weightlifting,1968,7
GBR,Weightlifting,1972,9
GBR,Weightlifting,1976,8
GBR,Weightlifting,1980,10
GBR,Weightlifting,1984,10
GBR,Weightlifting,1988,10
GBR,Weightlifting,1992,6
GBR,Weightlifting,1996,1
GBR,Weightlifting,2000,1
GBR,Weightlifting,2004,2
GBR,Weightlifting,2008,1
GBR,Weightlifting,2012,5
GBR,Weightlifting,2016,2
GBR,Weightlifting,2020,4
GBR,Weightlifting,2024,1
GBR,Wrestling,1896,1
GBR,Wrestling,1908,68
GBR,Wrestling,1912,12
GBR,Wrestling,1920,10
GBR,Wrestling,1924,14
GBR,Wrestling,1928,6
GBR,Wrestling,1932,2
GBR,Wrestling,1936,7
GBR,Wrestling,1948,16
GBR,Wrestling,1952,6
GBR,Wrestling,1956,4
