NOC,Sport,Year,Athletes
ARG,Cycling,1952,6.0
ARG,Cycling,1960,9.0
ARG,Cycling,1964,14.0
ARG,Cycling,1968,16.0
ARG,Cycling,1972,9.0
ARG,Cycling,1976,8.0
ARG,Cycling,1984,12.0
ARG,Cycling,1988,8.0
ARG,Cycling,1992,8.0
ARG,Cycling,1996,11.0
ARG,Cycling,2000,10.0
ARG,Cycling,2004,5.0
ARG,Cycling,2008,12.0
ARG,Cycling,2012,4.0
ARG,Cycling,2016,7.0
ARG,Cycling,2028,6.8689986282578985
ARG,Cycling,2032,6.6262002743484345
ARG,Cycling,2036,6.3834019204389705
ARG,Cycling BMX Freestyle,2024,1.0
ARG,Cycling BMX Freestyle,2028,1.0
ARG,Cycling BMX Freestyle,2032,1.0
ARG,Cycling BMX Freestyle,2036,1.0
ARG,Cycling BMX Racing,2020,1.0
ARG,Cycling BMX Racing,2024,2.0
ARG,Cycling BMX Racing,2028,3.0
ARG,Cycling BMX Racing,2032,4.0
ARG,Cycling BMX Racing,2036,5.0
ARG,Cycling Mountain Bike,2020,1.0
ARG,Cycling Mountain Bike,2028,1.0
ARG,Cycling Mountain Bike,2032,1.0
ARG,Cycling Mountain Bike,2036,1.0
ARG,Cycling Road,2020,1.0
ARG,Cycling Road,2024,1.0
ARG,Cycling Road,2028,1.0
ARG,Cycling Road,2032,1.0
ARG,Cycling Road,2036,1.0
ARG,Diving,1960,1.0
ARG,Diving,1984,2.0
ARG,Diving,1988,2.0
ARG,Diving,1992,3.0
ARG,Diving,2000,1.0
ARG,Diving,2028,2.598591549295776
ARG,Diving,2032,2.6725352112676006
ARG,Diving,2036,2.7464788732394325
ARG,Equestrian,2020,8.0
ARG,Equestrian,2024,1.0
ARG,Equestrian,2028,-6.0
ARG,Equestrian,2032,-13.0
ARG,Equestrian,2036,-20.0
ARG,Equestrianism,1928,6.0
ARG,Equestrianism,1948,18.0
ARG,Equestrianism,1952,12.0
ARG,Equestrianism,1956,13.0
ARG,Equestrianism,1960,15.0
ARG,Equestrianism,1964,15.0
ARG,Equestrianism,1968,14.0
ARG,Equestrianism,1972,15.0
ARG,Equestrianism,1976,12.0
ARG,Equestrianism,1984,7.0
ARG,Equestrianism,1996,9.0
ARG,Equestrianism,2000,1.0
ARG,Equestrianism,2004,8.0
ARG,Equestrianism,2008,1.0
ARG,Equestrianism,2012,2.0
ARG,Equestrianism,2016,8.0
ARG,Equestrianism,2028,3.384705537650177
ARG,Equestrianism,2032,2.8780154311944557
ARG,Equestrianism,2036,2.3713253247387343
ARG,Fencing,1900,1.0
ARG,Fencing,1924,24.0
ARG,Fencing,1928,9.0
ARG,Fencing,1932,9.0
ARG,Fencing,1936,19.0
ARG,Fencing,1948,28.0
ARG,Fencing,1952,20.0
ARG,Fencing,1956,2.0
ARG,Fencing,1960,9.0
ARG,Fencing,1964,23.0
ARG,Fencing,1968,22.0
ARG,Fencing,1972,13.0
ARG,Fencing,1976,16.0
ARG,Fencing,1984,22.0
ARG,Fencing,1988,3.0
ARG,Fencing,1992,5.0
ARG,Fencing,1996,7.0
ARG,Fencing,2000,3.0
ARG,Fencing,2004,1.0
ARG,Fencing,2008,1.0
ARG,Fencing,2012,1.0
ARG,Fencing,2016,1.0
ARG,Fencing,2020,1.0
ARG,Fencing,2024,1.0
ARG,Fencing,2028,2.9170318725099946
ARG,Fencing,2032,2.3957171314741004
ARG,Fencing,2036,1.874402390438263
ARG,Figure Skating,1908,1.0
ARG,Figure Skating,2028,1.0
ARG,Figure Skating,2032,1.0
ARG,Figure Skating,2036,1.0
ARG,Football,1928,16.0
ARG,Football,1960,13.0
ARG,Football,1964,14.0
ARG,Football,1988,16.0
ARG,Football,1996,18.0
ARG,Football,2004,16.0
ARG,Football,2008,33.0
ARG,Football,2016,16.0
ARG,Football,2020,22.0
ARG,Football,2024,18.0
ARG,Football,2028,21.150156221282828
ARG,Football,2032,21.46737732034552
ARG,Football,2036,21.784598419408184
ARG,Golf,2016,2.0
ARG,Golf,2020,1.0
ARG,Golf,2024,2.0
ARG,Golf,2028,1.6666666666666667
ARG,Golf,2032,1.666666666666667
ARG,Golf,2036,1.666666666666667
ARG,Gymnastics,1948,55.0
ARG,Gymnastics,1952,14.0
ARG,Gymnastics,1960,7.0
ARG,Gymnastics,1964,7.0
ARG,Gymnastics,1992,17.0
ARG,Gymnastics,1996,12.0
ARG,Gymnastics,2000,5.0
ARG,Gymnastics,2004,5.0
ARG,Gymnastics,2012,6.0
ARG,Gymnastics,2016,5.0
ARG,Gymnastics,2028,-1.3239474389918087
ARG,Gymnastics,2032,-2.6655939930276418
ARG,Gymnastics,2036,-4.007240547063589
ARG,Handball,2012,15.0
ARG,Handball,2016,29.0
ARG,Handball,2020,16.0
ARG,Handball,2024,15.0
ARG,Handball,2028,15.5
ARG,Handball,2032,14.200000000000045
ARG,Handball,2036,12.899999999999977
ARG,Hockey,1948,12.0
ARG,Hockey,1968,18.0
ARG,Hockey,1972,16.0
ARG,Hockey,1976,16.0
ARG,Hockey,1988,31.0
ARG,Hockey,1992,16.0
ARG,Hockey,1996,32.0
ARG,Hockey,2000,31.0
ARG,Hockey,2004,31.0
ARG,Hockey,2008,15.0
ARG,Hockey,2012,31.0
ARG,Hockey,2016,34.0
ARG,Hockey,2020,36.0
ARG,Hockey,2024,34.0
ARG,Hockey,2028,35.48300665347949
ARG,Hockey,2032,36.711742492357416
ARG,Hockey,2036,37.94047833123534
ARG,Judo,1964,3.0
ARG,Judo,1972,2.0
ARG,Judo,1976,3.0
ARG,Judo,1984,4.0
ARG,Judo,1988,3.0
ARG,Judo,1992,9.0
ARG,Judo,1996,8.0
ARG,Judo,2000,9.0
ARG,Judo,2004,9.0
ARG,Judo,2008,9.0
ARG,Judo,2012,4.0
ARG,Judo,2016,2.0
ARG,Judo,2020,2.0
ARG,Judo,2024,1.0
ARG,Judo,2028,5.036951501154735
ARG,Judo,2032,5.060046189376444
ARG,Judo,2036,5.0831408775981535
ARG,Marathon Swimming,2020,1.0
ARG,Marathon Swimming,2028,1.0
ARG,Marathon Swimming,2032,1.0
ARG,Marathon Swimming,2036,1.0
ARG,Modern Pentathlon,1948,3.0
ARG,Modern Pentathlon,1952,6.0
ARG,Modern Pentathlon,1956,1.0
ARG,Modern Pentathlon,1960,6.0
ARG,Modern Pentathlon,2016,2.0
ARG,Modern Pentathlon,2020,1.0
ARG,Modern Pentathlon,2024,1.0
ARG,Modern Pentathlon,2028,1.0615199034981941
ARG,Modern Pentathlon,2032,0.9044028950542895
ARG,Modern Pentathlon,2036,0.7472858866103849
ARG,Polo,1924,5.0
ARG,Polo,1936,4.0
ARG,Polo,2028,-3.6666666666666856
ARG,Polo,2032,-4.0
ARG,Polo,2036,-4.333333333333343
ARG,Rowing,1924,9.0
ARG,Rowing,1928,9.0
ARG,Rowing,1936,3.0
ARG,Rowing,1948,26.0
ARG,Rowing,1952,9.0
ARG,Rowing,1960,9.0
ARG,Rowing,1964,12.0
ARG,Rowing,1968,9.0
ARG,Rowing,1972,19.0
ARG,Rowing,1976,10.0
ARG,Rowing,1984,7.0
ARG,Rowing,1988,6.0
ARG,Rowing,1992,6.0
ARG,Rowing,1996,22.0
ARG,Rowing,2000,8.0
ARG,Rowing,2004,6.0
ARG,Rowing,2008,2.0
ARG,Rowing,2012,10.0
ARG,Rowing,2016,2.0
ARG,Rowing,2020,2.0
ARG,Rowing,2024,4.0
ARG,Rowing,2028,5.711446871407446
ARG,Rowing,2032,5.435621612744285
ARG,Rowing,2036,5.159796354081124
ARG,Rugby Sevens,2016,13.0
ARG,Rugby Sevens,2020,13.0
ARG,Rugby Sevens,2024,14.0
ARG,Rugby Sevens,2028,14.333333333333343
ARG,Rugby Sevens,2032,14.833333333333343
ARG,Rugby Sevens,2036,15.333333333333343
ARG,Sailing,1924,6.0
ARG,Sailing,1928,5.0
ARG,Sailing,1936,11.0
ARG,Sailing,1948,13.0
ARG,Sailing,1952,14.0
ARG,Sailing,1956,6.0
ARG,Sailing,1960,9.0
ARG,Sailing,1964,6.0
ARG,Sailing,1968,6.0
ARG,Sailing,1972,9.0
ARG,Sailing,1976,4.0
ARG,Sailing,1984,8.0
ARG,Sailing,1988,11.0
ARG,Sailing,1992,7.0
ARG,Sailing,1996,10.0
ARG,Sailing,2000,11.0
ARG,Sailing,2004,11.0
ARG,Sailing,2008,10.0
ARG,Sailing,2012,8.0
ARG,Sailing,2016,13.0
ARG,Sailing,2020,11.0
ARG,Sailing,2024,7.0
ARG,Sailing,2028,9.989637305699482
ARG,Sailing,2032,10.077034440719288
ARG,Sailing,2036,10.164431575739101
ARG,Shooting,1924,8.0
ARG,Shooting,1932,2.0
ARG,Shooting,1936,5.0
ARG,Shooting,1948,12.0
ARG,Shooting,1952,7.0
ARG,Shooting,1956,4.0
ARG,Shooting,1960,9.0
ARG,Shooting,1964,8.0
ARG,Shooting,1968,4.0
ARG,Shooting,1972,5.0
ARG,Shooting,1976,6.0
ARG,Shooting,1984,8.0
ARG,Shooting,1988,4.0
ARG,Shooting,1992,4.0
ARG,Shooting,1996,10.0
ARG,Shooting,2000,7.0
ARG,Shooting,2004,8.0
ARG,Shooting,2008,1.0
ARG,Shooting,2012,2.0
ARG,Shooting,2016,6.0
ARG,Shooting,2020,7.0
ARG,Shooting,2024,5.0
ARG,Shooting,2028,5.2622408898222695
ARG,Shooting,2032,5.202349006339208
ARG,Shooting,2036,5.142457122856143
ARG,Skateboarding,2024,2.0
ARG,Skateboarding,2028,2.0
ARG,Skateboarding,2032,2.0
ARG,Skateboarding,2036,2.0
ARG,Surfing,2020,1.0
ARG,Surfing,2028,1.0
ARG,Surfing,2032,1.0
ARG,Surfing,2036,1.0
ARG,Swimming,1924,6.0
ARG,Swimming,1928,8.0
ARG,Swimming,1932,7.0
ARG,Swimming,1936,1.0
ARG,Swimming,1948,29.0
ARG,Swimming,1952,13.0
ARG,Swimming,1960,4.0
ARG,Swimming,1964,14.0
ARG,Swimming,1968,20.0
ARG,Swimming,1972,14.0
ARG,Swimming,1976,20.0
ARG,Swimming,1984,12.0
ARG,Swimming,1988,6.0
ARG,Swimming,1992,6.0
ARG,Swimming,1996,22.0
ARG,Swimming,2000,21.0
ARG,Swimming,2004,18.0
ARG,Swimming,2008,16.0
ARG,Swimming,2012,7.0
ARG,Swimming,2016,10.0
ARG,Swimming,2020,7.0
ARG,Swimming,2024,5.0
ARG,Swimming,2028,13.118068229678506
ARG,Swimming,2032,13.199354204689037
ARG,Swimming,2036,13.28064017969956
ARG,Synchronized Swimming,2012,2.0
ARG,Synchronized Swimming,2016,2.0
ARG,Synchronized Swimming,2028,2.0
ARG,Synchronized Swimming,2032,2.0
ARG,Synchronized Swimming,2036,2.0
ARG,Table Tennis,1988,1.0
ARG,Table Tennis,1992,3.0
ARG,Table Tennis,2000,3.0
ARG,Table Tennis,2004,4.0
ARG,Table Tennis,2008,2.0
ARG,Table Tennis,2012,1.0
ARG,Table Tennis,2020,2.0
ARG,Table Tennis,2024,1.0
ARG,Table Tennis,2028,1.5357142857142847
ARG,Table Tennis,2032,1.4285714285714306
ARG,Table Tennis,2036,1.3214285714285694
ARG,Taekwondo,2000,2.0
ARG,Taekwondo,2004,2.0
ARG,Taekwondo,2008,1.0
ARG,Taekwondo,2012,2.0
ARG,Taekwondo,2020,1.0
ARG,Taekwondo,2024,1.0
ARG,Taekwondo,2028,0.8012422360248337
ARG,Taekwondo,2032,0.6335403726707938
ARG,Taekwondo,2036,0.46583850931675386
ARG,Tennis,1924,8.0
ARG,Tennis,1988,9.0
ARG,Tennis,1992,10.0
ARG,Tennis,1996,10.0
ARG,Tennis,2000,11.0
ARG,Tennis,2004,12.0
ARG,Tennis,2008,11.0
ARG,Tennis,2012,10.0
ARG,Tennis,2016,8.0
ARG,Tennis,2020,11.0
ARG,Tennis,2024,15.0
ARG,Tennis,2028,11.624657534246566
ARG,Tennis,2032,11.783561643835611
ARG,Tennis,2036,11.942465753424656
ARG,Triathlon,2000,1.0
ARG,Triathlon,2004,2.0
ARG,Triathlon,2012,1.0
ARG,Triathlon,2016,2.0
ARG,Triathlon,2020,1.0
ARG,Triathlon,2024,1.0
ARG,Triathlon,2028,1.1428571428571423
ARG,Triathlon,2032,1.0931677018633543
ARG,Triathlon,2036,1.0434782608695663
ARG,Volleyball,1984,10.0
ARG,Volleyball,1988,12.0
ARG,Volleyball,1996,12.0
ARG,Volleyball,2000,12.0
ARG,Volleyball,2004,12.0
ARG,Volleyball,2012,12.0
ARG,Volleyball,2016,24.0
ARG,Volleyball,2020,24.0
ARG,Volleyball,2024,13.0
ARG,Volleyball,2028,20.004464285714278
ARG,Volleyball,2032,20.94754464285711
ARG,Volleyball,2036,21.890625
ARG,Water Polo,1928,7.0
ARG,Water Polo,1948,7.0
ARG,Water Polo,1952,7.0
ARG,Water Polo,1960,7.0
ARG,Water Polo,2028,7.0
ARG,Water Polo,2032,7.0
ARG,Water Polo,2036,7.0
ARG,Weightlifting,1924,3.0
ARG,Weightlifting,1928,3.0
ARG,Weightlifting,1932,1.0
ARG,Weightlifting,1948,8.0
ARG,Weightlifting,1952,5.0
ARG,Weightlifting,1956,2.0
ARG,Weightlifting,1964,2.0
ARG,Weightlifting,1968,1.0
ARG,Weightlifting,1992,2.0
ARG,Weightlifting,1996,3.0
ARG,Weightlifting,2000,2.0
ARG,Weightlifting,2004,2.0
ARG,Weightlifting,2008,1.0
ARG,Weightlifting,2016,1.0
ARG,Weightlifting,2028,1.2752022266678225
ARG,Weightlifting,2032,1.1849178046446909
ARG,Weightlifting,2036,1.0946333826215522
ARG,Wrestling,1928,5.0
ARG,Wrestling,1948,8.0
ARG,Wrestling,1952,7.0
ARG,Wrestling,1956,4.0
ARG,Wrestling,1960,4.0
ARG,Wrestling,1964,8.0
ARG,Wrestling,1968,6.0
ARG,Wrestling,1972,6.0
ARG,Wrestling,1976,6.0
ARG,Wrestling,1984,6.0
ARG,Wrestling,1988,4.0
ARG,Wrestling,1992,1.0
ARG,Wrestling,1996,1.0
ARG,Wrestling,2012,1.0
ARG,Wrestling,2016,1.0
ARG,Wrestling,2020,1.0
ARG,Wrestling,2028,0.5164319248826246
ARG,Wrestling,2032,0.21870109546165395
ARG,Wrestling,2036,-0.07902973395931667
ARM,Artistic Gymnastics,2020,2.0
ARM,Artistic Gymnastics,2024,4.0
ARM,Artistic Gymnastics,2028,6.0
ARM,Artistic Gymnastics,2032,8.0
ARM,Artistic Gymnastics,2036,10.0
ARM,Athletics,1996,2.0
ARM,Athletics,2000,3.0
ARM,Athletics,2004,2.0
ARM,Athletics,2008,2.0
ARM,Athletics,2012,4.0
ARM,Athletics,2016,5.0
ARM,Athletics,2020,1.0
ARM,Athletics,2024,1.0
ARM,Athletics,2028,2.1785714285714235
ARM,Athletics,2032,2.107142857142854
ARM,Athletics,2036,2.0357142857142847
ARM,Boxing,1996,4.0
ARM,Boxing,2000,3.0
ARM,Boxing,2004,1.0
ARM,Boxing,2008,4.0
ARM,Boxing,2012,1.0
ARM,Boxing,2016,5.0
ARM,Boxing,2020,3.0
ARM,Boxing,2024,1.0
ARM,Boxing,2028,2.107142857142847
ARM,Boxing,2032,1.9642857142857082
ARM,Boxing,2036,1.8214285714285694
ARM,Canoeing,2000,2.0
ARM,Canoeing,2028,2.0
ARM,Canoeing,2032,2.0
ARM,Canoeing,2036,2.0
ARM,Cycling,1996,1.0
ARM,Cycling,2028,1.0
ARM,Cycling,2032,1.0
ARM,Cycling,2036,1.0
ARM,Diving,1996,2.0
ARM,Diving,2000,1.0
ARM,Diving,2028,-6.0
ARM,Diving,2032,-7.0
ARM,Diving,2036,-8.0
ARM,Gymnastics,1996,7.0
ARM,Gymnastics,2012,7.0
ARM,Gymnastics,2016,6.0
ARM,Gymnastics,2028,5.952380952380949
ARM,Gymnastics,2032,5.80952380952381
ARM,Gymnastics,2036,5.666666666666671
ARM,Judo,1996,1.0
ARM,Judo,2000,1.0
ARM,Judo,2004,1.0
ARM,Judo,2008,2.0
ARM,Judo,2012,2.0
ARM,Judo,2016,1.0
ARM,Judo,2020,1.0
ARM,Judo,2028,1.4642857142857153
ARM,Judo,2032,1.5
ARM,Judo,2036,1.5357142857142847
ARM,Shooting,1996,1.0
ARM,Shooting,2000,1.0
ARM,Shooting,2004,2.0
ARM,Shooting,2008,2.0
ARM,Shooting,2012,2.0
ARM,Shooting,2016,1.0
ARM,Shooting,2020,1.0
ARM,Shooting,2024,1.0
ARM,Shooting,2028,1.2142857142857117
ARM,Shooting,2032,1.178571428571427
ARM,Shooting,2036,1.1428571428571423
ARM,Swimming,1996,1.0
ARM,Swimming,2000,2.0
ARM,Swimming,2004,1.0
ARM,Swimming,2008,1.0
ARM,Swimming,2012,2.0
ARM,Swimming,2016,1.0
ARM,Swimming,2020,3.0
ARM,Swimming,2024,2.0
ARM,Swimming,2028,2.3214285714285836
ARM,Swimming,2032,2.4761904761904816
ARM,Swimming,2036,2.630952380952394
ARM,Taekwondo,2012,1.0
ARM,Taekwondo,2028,1.0
ARM,Taekwondo,2032,1.0
ARM,Taekwondo,2036,1.0
ARM,Tennis,1996,1.0
ARM,Tennis,2000,1.0
ARM,Tennis,2004,1.0
ARM,Tennis,2028,1.0
ARM,Tennis,2032,1.0
ARM,Tennis,2036,1.0
ARM,Weightlifting,1996,10.0
ARM,Weightlifting,2000,4.0
ARM,Weightlifting,2004,4.0
ARM,Weightlifting,2008,6.0
ARM,Weightlifting,2012,5.0
ARM,Weightlifting,2016,7.0
ARM,Weightlifting,2020,2.0
ARM,Weightlifting,2024,3.0
ARM,Weightlifting,2028,2.3928571428571104
ARM,Weightlifting,2032,1.7857142857142776
ARM,Weightlifting,2036,1.178571428571388
ARM,Wrestling,1996,8.0
ARM,Wrestling,2000,8.0
ARM,Wrestling,2004,7.0
ARM,Wrestling,2008,9.0
ARM,Wrestling,2012,7.0
ARM,Wrestling,2016,8.0
ARM,Wrestling,2020,6.0
ARM,Wrestling,2024,5.0
ARM,Wrestling,2028,5.642857142857139
ARM,Wrestling,2032,5.285714285714278
ARM,Wrestling,2036,4.928571428571445
ARU,Athletics,1988,3.0
ARU,Athletics,1992,2.0
ARU,Athletics,1996,1.0
ARU,Athletics,2000,2.0
ARU,Athletics,2004,1.0
ARU,Athletics,2028,-1.3999999999999773
ARU,Athletics,2032,-1.799999999999983
ARU,Athletics,2036,-2.1999999999999886
ARU,Boxing,1988,2.0
ARU,Boxing,2028,2.0
ARU,Boxing,2032,2.0
ARU,Boxing,2036,2.0
ARU,Cycling,1992,2.0
ARU,Cycling,1996,1.0
ARU,Cycling,2028,-7.0
ARU,Cycling,2032,-8.0
ARU,Cycling,2036,-9.0
ARU,Cycling BMX Racing,2024,1.0
ARU,Cycling BMX Racing,2028,1.0
ARU,Cycling BMX Racing,2032,1.0
ARU,Cycling BMX Racing,2036,1.0
ARU,Fencing,1988,2.0
ARU,Fencing,2028,2.0
ARU,Fencing,2032,2.0
ARU,Fencing,2036,2.0
ARU,Judo,1988,1.0
ARU,Judo,2000,1.0
ARU,Judo,2008,1.0
ARU,Judo,2012,1.0
ARU,Judo,2016,1.0
ARU,Judo,2028,1.0
ARU,Judo,2032,1.0
ARU,Judo,2036,1.0
ARU,Sailing,1992,1.0
ARU,Sailing,2016,3.0
ARU,Sailing,2024,2.0
ARU,Sailing,2028,2.75
ARU,Sailing,2032,2.92307692307692
ARU,Sailing,2036,3.0961538461538396
ARU,Shooting,2020,1.0
ARU,Shooting,2024,1.0
ARU,Shooting,2028,1.0
ARU,Shooting,2032,1.0
ARU,Shooting,2036,1.0
ARU,Swimming,2000,2.0
ARU,Swimming,2004,2.0
ARU,Swimming,2008,1.0
ARU,Swimming,2012,2.0
ARU,Swimming,2016,2.0
ARU,Swimming,2020,3.0
ARU,Swimming,2024,3.0
ARU,Swimming,2028,3.0
ARU,Swimming,2032,3.214285714285708
ARU,Swimming,2036,3.4285714285714306
ARU,Synchronized Swimming,1988,4.0
ARU,Synchronized Swimming,2028,4.0
ARU,Synchronized Swimming,2032,4.0
ARU,Synchronized Swimming,2036,4.0
ARU,Taekwondo,2016,1.0
ARU,Taekwondo,2028,1.0
ARU,Taekwondo,2032,1.0
ARU,Taekwondo,2036,1.0
ARU,Weightlifting,1996,1.0
ARU,Weightlifting,2004,1.0
ARU,Weightlifting,2012,1.0
ARU,Weightlifting,2028,1.0
ARU,Weightlifting,2032,1.0
ARU,Weightlifting,2036,1.0
ASA,Archery,2000,1.0
ASA,Archery,2028,1.0
ASA,Archery,2032,1.0
ASA,Archery,2036,1.0
ASA,Athletics,1988,1.0
ASA,Athletics,1996,2.0
ASA,Athletics,2000,2.0
ASA,Athletics,2004,2.0
ASA,Athletics,2008,1.0
ASA,Athletics,2012,1.0
ASA,Athletics,2016,2.0
ASA,Athletics,2020,1.0
ASA,Athletics,2024,1.0
ASA,Athletics,2028,1.1806451612903217
ASA,Athletics,2032,1.129032258064516
ASA,Athletics,2036,1.0774193548387103
ASA,Boxing,1988,2.0
ASA,Boxing,1992,2.0
ASA,Boxing,1996,1.0
ASA,Boxing,2028,-2.833333333333343
ASA,Boxing,2032,-3.333333333333343
ASA,Boxing,2036,-3.833333333333343
ASA,Judo,2008,1.0
ASA,Judo,2012,1.0
ASA,Judo,2016,1.0
ASA,Judo,2028,1.0
ASA,Judo,2032,1.0
ASA,Judo,2036,1.0
ASA,Sailing,1996,2.0
ASA,Sailing,2020,2.0
ASA,Sailing,2028,2.0
ASA,Sailing,2032,2.0
ASA,Sailing,2036,2.0
ASA,Swimming,2008,2.0
ASA,Swimming,2012,2.0
ASA,Swimming,2020,2.0
ASA,Swimming,2024,1.0
ASA,Swimming,2028,1.1500000000000057
ASA,Swimming,2032,0.9500000000000028
ASA,Swimming,2036,0.75
ASA,Weightlifting,1988,2.0
ASA,Weightlifting,1992,1.0
ASA,Weightlifting,1996,1.0
ASA,Weightlifting,2000,1.0
ASA,Weightlifting,2004,1.0
ASA,Weightlifting,2016,1.0
ASA,Weightlifting,2020,1.0
ASA,Weightlifting,2028,0.7154255319148959
ASA,Weightlifting,2032,0.648936170212771
ASA,Weightlifting,2036,0.5824468085106389
ASA,Wrestling,1988,1.0
ASA,Wrestling,1996,1.0
ASA,Wrestling,2028,1.0
ASA,Wrestling,2032,1.0
ASA,Wrestling,2036,1.0
AUS,3x3 Basketball,2024,4.0
AUS,3x3 Basketball,2028,4.0
AUS,3x3 Basketball,2032,4.0
AUS,3x3 Basketball,2036,4.0
AUS,"3x3 Basketball, Basketball",2024,1.0
AUS,"3x3 Basketball, Basketball",2028,1.0
AUS,"3x3 Basketball, Basketball",2032,1.0
AUS,"3x3 Basketball, Basketball",2036,1.0
AUS,Archery,1972,3.0
AUS,Archery,1976,4.0
AUS,Archery,1980,3.0
AUS,Archery,1984,2.0
AUS,Archery,1988,6.0
AUS,Archery,1992,6.0
AUS,Archery,1996,8.0
AUS,Archery,2000,12.0
AUS,Archery,2004,12.0
AUS,Archery,2008,8.0
AUS,Archery,2012,2.0
AUS,Archery,2016,7.0
AUS,Archery,2020,9.0
AUS,Archery,2024,4.0
AUS,Archery,2028,8.384615384615387
AUS,Archery,2032,8.683516483516485
AUS,Archery,2036,8.982417582417582
AUS,Art Competitions,1924,1.0
AUS,Art Competitions,1932,1.0
AUS,Art Competitions,2028,1.0
AUS,Art Competitions,2032,1.0
AUS,Art Competitions,2036,1.0
AUS,Artistic Gymnastics,2020,12.0
AUS,Artistic Gymnastics,2024,40.0
AUS,Artistic Gymnastics,2028,68.0
AUS,Artistic Gymnastics,2032,96.0
AUS,Artistic Gymnastics,2036,124.0
AUS,Artistic Swimming,2020,10.0
AUS,Artistic Swimming,2024,11.0
AUS,Artistic Swimming,2028,12.0
AUS,Artistic Swimming,2032,13.0
AUS,Artistic Swimming,2036,14.0
AUS,Athletics,1896,3.0
AUS,Athletics,1900,4.0
AUS,Athletics,1904,2.0
AUS,Athletics,1906,7.0
AUS,Athletics,1920,8.0
AUS,Athletics,1924,18.0
AUS,Athletics,1928,13.0
AUS,Athletics,1932,5.0
AUS,Athletics,1936,8.0
AUS,Athletics,1948,34.0
AUS,Athletics,1952,40.0
AUS,Athletics,1956,96.0
AUS,Athletics,1960,45.0
AUS,Athletics,1964,60.0
AUS,Athletics,1968,35.0
AUS,Athletics,1972,36.0
AUS,Athletics,1976,47.0
AUS,Athletics,1980,25.0
AUS,Athletics,1984,42.0
AUS,Athletics,1988,38.0
AUS,Athletics,1992,42.0
AUS,Athletics,1996,72.0
AUS,Athletics,2000,104.0
AUS,Athletics,2004,45.0
AUS,Athletics,2008,45.0
AUS,Athletics,2012,55.0
AUS,Athletics,2016,65.0
AUS,Athletics,2020,65.0
AUS,Athletics,2024,90.0
AUS,Athletics,2028,75.34384623347023
AUS,Athletics,2032,77.58863830447922
AUS,Athletics,2036,79.8334303754882
AUS,Badminton,1992,4.0
AUS,Badminton,1996,13.0
AUS,Badminton,2000,16.0
AUS,Badminton,2004,8.0
AUS,Badminton,2008,6.0
AUS,Badminton,2012,5.0
AUS,Badminton,2016,5.0
AUS,Badminton,2020,5.0
AUS,Badminton,2024,3.0
AUS,Badminton,2028,2.8055555555555998
AUS,Badminton,2032,1.922222222222274
AUS,Badminton,2036,1.0388888888888914
AUS,Baseball,1996,20.0
AUS,Baseball,2000,24.0
AUS,Baseball,2004,24.0
AUS,Baseball,2028,36.66666666666663
AUS,Baseball,2032,38.66666666666663
AUS,Baseball,2036,40.66666666666663
AUS,Baseball/Softball,2020,15.0
AUS,Baseball/Softball,2028,15.0
AUS,Baseball/Softball,2032,15.0
AUS,Baseball/Softball,2036,15.0
AUS,Basketball,1956,12.0
AUS,Basketball,1964,12.0
AUS,Basketball,1972,12.0
AUS,Basketball,1976,12.0
AUS,Basketball,1980,12.0
AUS,Basketball,1984,24.0
AUS,Basketball,1988,22.0
AUS,Basketball,1992,12.0
AUS,Basketball,1996,24.0
AUS,Basketball,2000,24.0
AUS,Basketball,2004,24.0
AUS,Basketball,2008,24.0
AUS,Basketball,2012,24.0
AUS,Basketball,2016,24.0
AUS,Basketball,2020,24.0
AUS,Basketball,2024,23.0
AUS,Basketball,2028,27.237618970801748
AUS,Basketball,2032,28.14986288110981
AUS,Basketball,2036,29.062106791417932
AUS,Beach Volleyball,1996,6.0
AUS,Beach Volleyball,2000,10.0
AUS,Beach Volleyball,2004,8.0
AUS,Beach Volleyball,2008,4.0
AUS,Beach Volleyball,2012,4.0
AUS,Beach Volleyball,2016,4.0
AUS,Beach Volleyball,2020,4.0
AUS,Beach Volleyball,2024,6.0
AUS,Beach Volleyball,2028,3.5
AUS,Beach Volleyball,2032,3.0
AUS,Beach Volleyball,2036,2.5
AUS,Boxing,1924,3.0
AUS,Boxing,1936,3.0
AUS,Boxing,1948,7.0
AUS,Boxing,1952,5.0
AUS,Boxing,1956,9.0
AUS,Boxing,1960,10.0
AUS,Boxing,1964,10.0
AUS,Boxing,1968,4.0
AUS,Boxing,1972,4.0
AUS,Boxing,1976,4.0
AUS,Boxing,1980,2.0
AUS,Boxing,1984,5.0
AUS,Boxing,1988,4.0
AUS,Boxing,1992,6.0
AUS,Boxing,1996,8.0
AUS,Boxing,2000,9.0
AUS,Boxing,2004,9.0
AUS,Boxing,2008,9.0
AUS,Boxing,2012,11.0
AUS,Boxing,2016,3.0
AUS,Boxing,2020,5.0
AUS,Boxing,2024,12.0
AUS,Boxing,2028,8.241658912667816
AUS,Boxing,2032,8.393460055828783
AUS,Boxing,2036,8.545261198989763
AUS,Breaking,2024,2.0
AUS,Breaking,2028,2.0
AUS,Breaking,2032,2.0
AUS,Breaking,2036,2.0
AUS,Canoe Slalom,2020,4.0
AUS,Canoe Slalom,2024,8.0
